split,component,explained_variance_ratio,cumulative
21,19,0.0015876062008536676,0.9777560721886855
21,20,0.0014549577280141667,0.9792110299166997
21,21,0.001447668269794308,0.980658698186494
21,22,0.0013729607207210379,0.982031658907215
21,23,0.0011384505733502853,0.9831701094805653
22,1,0.8041381176712418,0.8041381176712418
22,2,0.05365427897129736,0.8577923966425391
22,3,0.031663804929093674,0.8894562015716329
22,4,0.01890357910771324,0.9083597806793461
22,5,0.01308575656205535,0.9214455372414014
22,6,0.008367881712166455,0.9298134189535678
22,7,0.007381088074140182,0.937194507027708
22,8,0.005999725485005065,0.9431942325127132
22,9,0.005389478527296989,0.9485837110400102
22,10,0.004206103518461995,0.9527898145584721
22,11,0.003911082023763646,0.9567008965822358
22,12,0.003353885937947684,0.9600547825201835
22,13,0.003228393207527827,0.9632831757277114
22,14,0.002945558821323166,0.9662287345490346
22,15,0.002706637052808105,0.9689353716018427
22,16,0.00227783140854077,0.9712132030103833
22,17,0.0020775072942015166,0.9732907103045848
22,18,0.001868582422011949,0.9751592927265967
22,19,0.001618103120743898,0.9767773958473407
22,20,0.0015430453038407128,0.9783204411511814
22,21,0.0013681024954215089,0.979688543646603
22,22,0.0012765363244325327,0.9809650799710355
22,23,0.0011852784319148061,0.9821503584029504
23,1,0.8047092774185239,0.8047092774185239
23,2,0.056758436002354654,0.8614677134208786
23,3,0.03173213586181008,0.8931998492826887
23,4,0.016514374073956308,0.909714223356645
23,5,0.012945611013401418,0.9226598343700464
23,6,0.007830070454441713,0.9304899048244881
23,7,0.007447912273046187,0.9379378170975343
23,8,0.005921201437688587,0.9438590185352229
23,9,0.00491132655643771,0.9487703450916606
23,10,0.004291566761305031,0.9530619118529656
23,11,0.0039559151873340545,0.9570178270402997
23,12,0.003401485243398418,0.9604193122836981
23,13,0.0031997670886643546,0.9636190793723625
23,14,0.002789540028466334,0.9664086194008288
23,15,0.002450593313443123,0.9688592127142719
23,16,0.0022232021169603703,0.9710824148312321
23,17,0.00196729987566908,0.9730497147069013
23,18,0.0018405253228200805,0.9748902400297214
23,19,0.001686307440085567,0.9765765474698069
23,20,0.0016088994046388413,0.9781854468744458
23,21,0.0014590986724534714,0.9796445455468992
23,22,0.0012929808568478388,0.980937526403747
23,23,0.001167753233234762,0.9821052796369818
24,1,0.8044053699613073,0.8044053699613073
24,2,0.051440873485195784,0.8558462434465031
24,3,0.030162516633166297,0.8860087600796693
24,4,0.021202346774330413,0.9072111068539997
24,5,0.014715719562158782,0.9219268264161585
24,6,0.007850314112620216,0.9297771405287787
24,7,0.007252305187910832,0.9370294457166896
24,8,0.006135222521295169,0.9431646682379847
24,9,0.005236761832576203,0.9484014300705609
24,10,0.004060822440532065,0.952462252511093
24,11,0.0038844504504514715,0.9563467029615444
24,12,0.0035176126116655783,0.9598643155732101
24,13,0.0034773719695162294,0.9633416875427263
24,14,0.0030305506977914686,0.9663722382405178
24,15,0.0023709010917831205,0.9687431393323009
24,16,0.002328460146312953,0.9710715994786139
24,17,0.0019346675496298294,0.9730062670282437
24,18,0.0018679954629975274,0.9748742624912412
24,19,0.0015081242963995158,0.9763823867876408
24,20,0.0014759095367932883,0.9778582963244341
24,21,0.0014401707177250237,0.9792984670421592
24,22,0.001347342739833896,0.9806458097819931
24,23,0.0012244849142232087,0.9818702946962163
25,1,0.8175064707424113,0.8175064707424113
25,2,0.0457051135770551,0.8632115843194664
25,3,0.030013803502830935,0.8932253878222973
25,4,0.017833952713154595,0.9110593405354519
25,5,0.012870004934210711,0.9239293454696627
25,6,0.00780775359664277,0.9317370990663054
25,7,0.007680255191043335,0.9394173542573487
25,8,0.006130131116137244,0.945547485373486
25,9,0.005305511299357728,0.9508529966728437
25,10,0.004221721096658985,0.9550747177695027
25,11,0.0037319764031219205,0.9588066941726247
25,12,0.0036100591147640933,0.9624167532873887
25,13,0.002928312390236212,0.9653450656776249
25,14,0.002620171943613731,0.9679652376212386
25,15,0.0023960837235608764,0.9703613213447996
25,16,0.002186682024419304,0.9725480033692189
25,17,0.0020411371768978568,0.9745891405461168
25,18,0.001728949040274094,0.9763180895863909
25,19,0.0016283782751348001,0.9779464678615257
25,20,0.001477284284663862,0.9794237521461896
25,21,0.0013227259983930103,0.9807464781445826
25,22,0.0012202492697453925,0.981966727414328
25,23,0.0011068696428068218,0.9830735970571348
26,1,0.797575749363081,0.797575749363081
26,2,0.05426296065946976,0.8518387100225507
26,3,0.033364240962203404,0.8852029509847541
26,4,0.018959064910674856,0.904162015895429
26,5,0.013300034160239366,0.9174620500556684
26,6,0.009030148218816128,0.9264921982744845
26,7,0.00842870937729246,0.9349209076517769
26,8,0.006554993559678254,0.9414759012114552
26,9,0.004781277013722088,0.9462571782251773
26,10,0.004367013827968248,0.9506241920531455
26,11,0.0036995411053699205,0.9543237331585155
26,12,0.0036047345707655855,0.9579284677292811
26,13,0.003391398921502134,0.9613198666507832
26,14,0.0032782770126762568,0.9645981436634594
26,15,0.002922249256260828,0.9675203929197203
26,16,0.0024200061436104353,0.9699403990633306
26,17,0.002127231927875229,0.9720676309912059
26,18,0.0018871980612319135,0.9739548290524378
26,19,0.0017880214572969216,0.9757428505097347
26,20,0.0015503271607173648,0.9772931776704521
26,21,0.00140988840057456,0.9787030660710266
26,22,0.001355439334663219,0.9800585054056898
26,23,0.001226707187110767,0.9812852125928007
27,1,0.8007692734817339,0.8007692734817339
27,2,0.045067253323221,0.8458365268049549
27,3,0.034564309960337554,0.8804008367652925
27,4,0.021770981476542894,0.9021718182418353
