w_tab,w_mri,w_text,macro_f1,accuracy,sensitivity,specificity,auroc,brier_score,tp,tn,fp,fn
0.0,0.35000000000000003,0.65,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7056100217864925,0.2334659090909091,40,20,14,14
0.0,0.30000000000000004,0.7,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7056100217864925,0.2406818181818182,40,20,14,14
0.05,0.0,0.95,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.744281045751634,0.2986816405783809,40,20,14,14
0.05,0.05,0.9,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7486383442265795,0.28299745500611606,40,20,14,14
0.05,0.1,0.85,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7502723311546842,0.2689420572787728,40,20,14,14
0.05,0.15000000000000002,0.8,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.749727668845316,0.2565154474302174,40,20,14,14
0.05,0.2,0.75,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.732843137254902,0.24571762546044987,40,20,14,14
0.05,0.25,0.7,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.732843137254902,0.23654859136947023,40,20,14,14
0.05,0.30000000000000004,0.65,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.732843137254902,0.22900834515727844,40,20,14,14
0.05,0.35000000000000003,0.6,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.732843137254902,0.22309688682387455,40,20,14,14
0.05,0.4,0.55,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.732843137254902,0.21881421636925855,40,20,14,14
0.0,0.1,0.9,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7056100217864925,0.2858333333333334,40,20,14,14
0.0,0.2,0.8,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7056100217864925,0.26,40,20,14,14
0.0,0.15000000000000002,0.85,0.6644880174291938,0.6818181818181818,0.7407407407407407,0.5882352941176471,0.7056100217864925,0.27210227272727266,40,20,14,14
0.05,0.65,0.3,0.6612972202423378,0.6931818181818182,0.8148148148148148,0.5,0.7224945533769063,0.22183268227799668,44,17,17,10
0.0,0.6000000000000001,0.4,0.6612972202423378,0.6931818181818182,0.8148148148148148,0.5,0.7007080610021788,0.22181818181818186,44,17,17,10
0.0,0.55,0.45,0.6612972202423378,0.6931818181818182,0.8148148148148148,0.5,0.7061546840958606,0.2208901515151515,44,17,17,10
0.6000000000000001,0.4,0.0,0.6612972202423378,0.6931818181818182,0.8148148148148148,0.5,0.6394335511982571,0.24508049393242082,44,17,17,10
0.65,0.35000000000000003,0.0,0.6612972202423378,0.6931818181818182,0.8148148148148148,0.5,0.6372549019607843,0.24755000833309088,44,17,17,10
0.0,0.7000000000000001,0.3,0.6612972202423378,0.6931818181818182,0.8148148148148148,0.5,0.6952614379084967,0.2285606060606061,44,17,17,10
0.05,0.6000000000000001,0.35,0.6612972202423378,0.6931818181818182,0.8148148148148148,0.5,0.7230392156862744,0.21797141333867331,44,17,17,10
0.1,0.55,0.35,0.6612972202423378,0.6931818181818182,0.8148148148148148,0.5,0.724673202614379,0.21249644886187247,44,17,17,10
0.05,0.55,0.4,0.6612972202423378,0.6931818181818182,0.8148148148148148,0.5,0.7279411764705881,0.21573893227813778,44,17,17,10
0.0,0.65,0.35,0.6612972202423378,0.6931818181818182,0.8148148148148148,0.5,0.6952614379084967,0.22437500000000002,44,17,17,10
0.1,0.45,0.45,0.65625,0.6818181818181818,0.7777777777777778,0.5294117647058824,0.733115468409586,0.21030894886215473,42,18,16,12
0.25,0.35000000000000003,0.4,0.65625,0.6818181818181818,0.7777777777777778,0.5294117647058824,0.7497276688453158,0.20070815577651516,42,18,16,12
0.2,0.4,0.4,0.65625,0.6818181818181818,0.7777777777777778,0.5294117647058824,0.7450980392156863,0.2030729167651611,42,18,16,12
0.0,0.5,0.5,0.6558018252933507,0.6931818181818182,0.8333333333333334,0.47058823529411764,0.7058823529411766,0.2215909090909091,45,16,18,9
0.55,0.25,0.2,0.6513865308432372,0.6818181818181818,0.7962962962962963,0.5,0.7284858387799564,0.21174982425700326,43,17,17,11
0.6000000000000001,0.35000000000000003,0.05,0.6513865308432372,0.6818181818181818,0.7962962962962963,0.5,0.667483660130719,0.2350142076363169,43,17,17,11
0.55,0.4,0.05,0.6513865308432372,0.6818181818181818,0.7962962962962963,0.5,0.6680283224400871,0.2331489719808893,43,17,17,11
0.45,0.45,0.1,0.6497125165855816,0.6931818181818182,0.8518518518518519,0.4411764705882353,0.6734749455337691,0.2227938551294873,46,15,19,8
0.4,0.4,0.2,0.6497125165855816,0.6931818181818182,0.8518518518518519,0.4411764705882353,0.7246732026143792,0.20880681878350904,46,15,19,8
0.4,0.45,0.15,0.6497125165855816,0.6931818181818182,0.8518518518518519,0.4411764705882353,0.7066993464052288,0.21528409151021732,46,15,19,8
0.4,0.5,0.1,0.6497125165855816,0.6931818181818182,0.8518518518518519,0.4411764705882353,0.690359477124183,0.22339015211571348,46,15,19,8
0.45,0.4,0.15,0.6497125165855816,0.6931818181818182,0.8518518518518519,0.4411764705882353,0.7143246187363835,0.2150121316435099,46,15,19,8
0.8,0.15000000000000002,0.05,0.6462924462924463,0.6704545454545454,0.7592592592592593,0.5294117647058824,0.6625816993464052,0.2517613664641978,41,18,16,13
0.8,0.1,0.1,0.6462924462924463,0.6704545454545454,0.7592592592592593,0.5294117647058824,0.684640522875817,0.24462121495017508,41,18,16,13
0.8,0.05,0.15,0.6462924462924463,0.6704545454545454,0.7592592592592593,0.5294117647058824,0.6936274509803921,0.23910985131494034,41,18,16,13
0.75,0.2,0.05,0.6462924462924463,0.6704545454545454,0.7592592592592593,0.5294117647058824,0.6478758169934641,0.24618164062499998,41,18,16,13
0.75,0.15000000000000002,0.1,0.6462924462924463,0.6704545454545454,0.7592592592592593,0.5294117647058824,0.6876361655773421,0.23871715198863636,41,18,16,13
0.75,0.1,0.15,0.6462924462924463,0.6704545454545454,0.7592592592592593,0.5294117647058824,0.6941721132897604,0.23288145123106058,41,18,16,13
0.7000000000000001,0.2,0.1,0.6462924462924463,0.6704545454545454,0.7592592592592593,0.5294117647058824,0.6827342047930284,0.2337417115931485,41,18,16,13
0.30000000000000004,0.25,0.45,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.7459150326797385,0.20029000973272512,42,17,17,12
0.4,0.1,0.5,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.7464596949891068,0.20414772787780475,42,17,17,12
0.25,0.30000000000000004,0.45,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.7532679738562091,0.20140181107954547,42,17,17,12
0.25,0.25,0.5,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.7483660130718954,0.20372425426136365,42,17,17,12
0.35000000000000003,0.2,0.45,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.7513616557734205,0.20010682951616635,42,17,17,12
0.30000000000000004,0.2,0.5,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.7551742919389979,0.2029367900143068,42,17,17,12
0.15000000000000002,0.4,0.45,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.7508169934640523,0.20641128063032574,42,17,17,12
0.15000000000000002,0.35000000000000003,0.5,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.749727668845316,0.20808504955899537,42,17,17,12
0.2,0.35000000000000003,0.45,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.7562636165577343,0.20344223494726152,42,17,17,12
0.05,0.45,0.5,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.732843137254902,0.21616033379343041,42,17,17,12
0.15000000000000002,0.45,0.4,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.7453703703703705,0.20636629958044397,42,17,17,12
0.2,0.30000000000000004,0.5,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.7540849673202614,0.20544034100814976,42,17,17,12
0.1,0.4,0.5,0.6415226857704734,0.6704545454545454,0.7777777777777778,0.5,0.732843137254902,0.21165838068047768,42,17,17,12
0.35000000000000003,0.55,0.1,0.6399766218585623,0.6818181818181818,0.8333333333333334,0.4411764705882353,0.690359477124183,0.22491506815648107,45,15,19,9
0.35000000000000003,0.5,0.15,0.6399766218585623,0.6818181818181818,0.8333333333333334,0.4411764705882353,0.701797385620915,0.2164846704286439,45,15,19,9
0.65,0.15000000000000002,0.2,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.7224945533769065,0.21835493274710424,40,18,16,14
0.8500000000000001,0.0,0.15,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6947167755991286,0.24626687288115015,40,18,16,14
0.65,0.25,0.1,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.6985294117647058,0.2296948947825218,40,18,16,14
0.6000000000000001,0.25,0.15,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.7039760348583878,0.21976799542931022,40,18,16,14
0.7000000000000001,0.1,0.2,0.6363636363636364,0.6590909090909091,0.7407407407407407,0.5294117647058824,0.7126906318082789,0.22305042371210293,40,18,16,14
