max_features,representation,n_neighbors,weights,metric,mean_macro_f1,mean_accuracy,mean_sensitivity,mean_specificity
1000,raw,21,uniform,euclidean,0.5229542525163214,0.6516666666666668,0.9472727272727272,0.18714285714285706
1000,raw,21,uniform,cosine,0.5229542525163214,0.6516666666666668,0.9472727272727272,0.18714285714285706
1000,raw,21,distance,euclidean,0.5229542525163214,0.6516666666666668,0.9472727272727272,0.18714285714285706
1000,raw,21,distance,cosine,0.5229542525163214,0.6516666666666668,0.9472727272727272,0.18714285714285706
1000,pca,1,uniform,euclidean,0.5185170040118691,0.6105555555555556,0.842727272727273,0.24571428571428564
1000,pca,1,uniform,cosine,0.623799224595967,0.653888888888889,0.7381818181818183,0.5214285714285714
1000,pca,1,distance,euclidean,0.5185170040118691,0.6105555555555556,0.842727272727273,0.24571428571428564
1000,pca,1,distance,cosine,0.623799224595967,0.653888888888889,0.7381818181818183,0.5214285714285714
1000,pca,3,uniform,euclidean,0.5229658510904388,0.6422222222222222,0.9172727272727272,0.20999999999999994
1000,pca,3,uniform,cosine,0.5907123928839839,0.6355555555555555,0.7681818181818183,0.42714285714285716
1000,pca,3,distance,euclidean,0.5229658510904388,0.6422222222222222,0.9172727272727272,0.20999999999999994
1000,pca,3,distance,cosine,0.5907123928839839,0.6355555555555555,0.7681818181818183,0.42714285714285716
1000,pca,5,uniform,euclidean,0.5145049881735788,0.638888888888889,0.9236363636363635,0.1914285714285714
1000,pca,5,uniform,cosine,0.5707210359429635,0.6250000000000001,0.7872727272727273,0.37
1000,pca,5,distance,euclidean,0.5145049881735788,0.638888888888889,0.9236363636363635,0.1914285714285714
1000,pca,5,distance,cosine,0.5707210359429635,0.6250000000000001,0.7872727272727273,0.37
1000,pca,7,uniform,euclidean,0.5083002959004459,0.6355555555555557,0.9227272727272726,0.18428571428571425
1000,pca,7,uniform,cosine,0.5689849497533542,0.6400000000000001,0.8345454545454545,0.33428571428571424
1000,pca,7,distance,euclidean,0.5083002959004459,0.6355555555555557,0.9227272727272726,0.18428571428571425
1000,pca,7,distance,cosine,0.5694031315715361,0.6405555555555558,0.8354545454545454,0.33428571428571424
1000,pca,9,uniform,euclidean,0.5130891255754075,0.646111111111111,0.9427272727272726,0.17999999999999997
1000,pca,9,uniform,cosine,0.5603248484884542,0.6372222222222222,0.8454545454545455,0.3099999999999999
1000,pca,9,distance,euclidean,0.5130891255754075,0.646111111111111,0.9427272727272726,0.17999999999999997
1000,pca,9,distance,cosine,0.5611147007456978,0.6383333333333334,0.8472727272727273,0.3099999999999999
1000,pca,11,uniform,euclidean,0.5126775416293408,0.6472222222222223,0.9454545454545454,0.17857142857142855
1000,pca,11,uniform,cosine,0.5557924863797428,0.64,0.8599999999999999,0.29428571428571415
1000,pca,11,distance,euclidean,0.5126775416293408,0.6472222222222223,0.9454545454545454,0.17857142857142855
1000,pca,11,distance,cosine,0.5571532459905024,0.6416666666666666,0.8627272727272727,0.29428571428571415
1000,pca,15,uniform,euclidean,0.48576788766788764,0.6411111111111112,0.9636363636363634,0.13428571428571426
1000,pca,15,uniform,cosine,0.5717334226964661,0.6605555555555557,0.9009090909090908,0.28285714285714275
1000,pca,15,distance,euclidean,0.48576788766788764,0.6411111111111112,0.9636363636363634,0.13428571428571426
1000,pca,15,distance,cosine,0.5701797858480017,0.6611111111111113,0.9036363636363636,0.2799999999999999
1000,pca,21,uniform,euclidean,0.4413932830260417,0.6200000000000001,0.9609090909090909,0.08428571428571427
1000,pca,21,uniform,cosine,0.5508243929206448,0.663888888888889,0.9399999999999998,0.22999999999999993
1000,pca,21,distance,euclidean,0.4413932830260417,0.6200000000000001,0.9609090909090909,0.08428571428571427
1000,pca,21,distance,cosine,0.5561923573233918,0.6666666666666669,0.9399999999999998,0.23714285714285707
1000,embedkit_unsup,1,uniform,euclidean,0.5086979516180115,0.545,0.6381818181818182,0.39857142857142863
1000,embedkit_unsup,1,uniform,cosine,0.5086979516180115,0.545,0.6381818181818182,0.39857142857142863
1000,embedkit_unsup,1,distance,euclidean,0.5086979516180115,0.545,0.6381818181818182,0.39857142857142863
1000,embedkit_unsup,1,distance,cosine,0.5086979516180115,0.545,0.6381818181818182,0.39857142857142863
1000,embedkit_unsup,3,uniform,euclidean,0.49769844237314964,0.55,0.6809090909090911,0.34428571428571425
1000,embedkit_unsup,3,uniform,cosine,0.49769844237314964,0.55,0.6809090909090911,0.34428571428571425
1000,embedkit_unsup,3,distance,euclidean,0.49769844237314964,0.55,0.6809090909090911,0.34428571428571425
1000,embedkit_unsup,3,distance,cosine,0.49769844237314964,0.55,0.6809090909090911,0.34428571428571425
1000,embedkit_unsup,5,uniform,euclidean,0.5041640932820165,0.5694444444444445,0.730909090909091,0.31571428571428567
1000,embedkit_unsup,5,uniform,cosine,0.5031327542506774,0.5688888888888889,0.730909090909091,0.3142857142857143
1000,embedkit_unsup,5,distance,euclidean,0.5041640932820165,0.5694444444444445,0.730909090909091,0.31571428571428567
1000,embedkit_unsup,5,distance,cosine,0.5031327542506774,0.5688888888888889,0.730909090909091,0.3142857142857143
1000,embedkit_unsup,7,uniform,euclidean,0.5002166493383549,0.5777777777777777,0.7627272727272725,0.2871428571428571
1000,embedkit_unsup,7,uniform,cosine,0.49974911687082246,0.5772222222222222,0.7618181818181817,0.2871428571428571
1000,embedkit_unsup,7,distance,euclidean,0.5002166493383549,0.5777777777777777,0.7627272727272725,0.2871428571428571
1000,embedkit_unsup,7,distance,cosine,0.49974911687082246,0.5772222222222222,0.7618181818181817,0.2871428571428571
1000,embedkit_unsup,9,uniform,euclidean,0.48257132745948605,0.5744444444444443,0.7818181818181817,0.24857142857142847
1000,embedkit_unsup,9,uniform,cosine,0.48257132745948605,0.5744444444444443,0.7818181818181817,0.24857142857142847
1000,embedkit_unsup,9,distance,euclidean,0.48257132745948605,0.5744444444444443,0.7818181818181817,0.24857142857142847
1000,embedkit_unsup,9,distance,cosine,0.48257132745948605,0.5744444444444443,0.7818181818181817,0.24857142857142847
1000,embedkit_unsup,11,uniform,euclidean,0.5018156565058006,0.5977777777777777,0.8172727272727274,0.2528571428571428
1000,embedkit_unsup,11,uniform,cosine,0.5018156565058006,0.5977777777777777,0.8172727272727274,0.2528571428571428
1000,embedkit_unsup,11,distance,euclidean,0.5018156565058006,0.5977777777777777,0.8172727272727274,0.2528571428571428
1000,embedkit_unsup,11,distance,cosine,0.5014895695492789,0.5972222222222222,0.8163636363636364,0.2528571428571428
1000,embedkit_unsup,15,uniform,euclidean,0.48547706671323726,0.6011111111111112,0.8581818181818182,0.1971428571428571
1000,embedkit_unsup,15,uniform,cosine,0.48547706671323726,0.6011111111111112,0.8581818181818182,0.1971428571428571
1000,embedkit_unsup,15,distance,euclidean,0.48547706671323726,0.6011111111111112,0.8581818181818182,0.1971428571428571
1000,embedkit_unsup,15,distance,cosine,0.48459594783211835,0.6005555555555556,0.8581818181818182,0.19571428571428565
1000,embedkit_unsup,21,uniform,euclidean,0.4661969044199179,0.6077777777777779,0.9018181818181817,0.14571428571428566
1000,embedkit_unsup,21,uniform,cosine,0.4661969044199179,0.6077777777777779,0.9018181818181817,0.14571428571428566
1000,embedkit_unsup,21,distance,euclidean,0.4661969044199179,0.6077777777777779,0.9018181818181817,0.14571428571428566
1000,embedkit_unsup,21,distance,cosine,0.4705802939633525,0.61,0.9009090909090908,0.15285714285714283
1000,embedkit_sup,1,uniform,euclidean,0.5086979516180115,0.545,0.6381818181818182,0.39857142857142863
1000,embedkit_sup,1,uniform,cosine,0.5086979516180115,0.545,0.6381818181818182,0.39857142857142863
1000,embedkit_sup,1,distance,euclidean,0.5086979516180115,0.545,0.6381818181818182,0.39857142857142863
1000,embedkit_sup,1,distance,cosine,0.5086979516180115,0.545,0.6381818181818182,0.39857142857142863
1000,embedkit_sup,3,uniform,euclidean,0.49769844237314964,0.55,0.6809090909090911,0.34428571428571425
1000,embedkit_sup,3,uniform,cosine,0.49769844237314964,0.55,0.6809090909090911,0.34428571428571425
1000,embedkit_sup,3,distance,euclidean,0.49769844237314964,0.55,0.6809090909090911,0.34428571428571425
1000,embedkit_sup,3,distance,cosine,0.49769844237314964,0.55,0.6809090909090911,0.34428571428571425
1000,embedkit_sup,5,uniform,euclidean,0.5041640932820165,0.5694444444444445,0.730909090909091,0.31571428571428567
1000,embedkit_sup,5,uniform,cosine,0.5031327542506774,0.5688888888888889,0.730909090909091,0.3142857142857143
1000,embedkit_sup,5,distance,euclidean,0.5041640932820165,0.5694444444444445,0.730909090909091,0.31571428571428567
1000,embedkit_sup,5,distance,cosine,0.5031327542506774,0.5688888888888889,0.730909090909091,0.3142857142857143
1000,embedkit_sup,7,uniform,euclidean,0.5002166493383549,0.5777777777777777,0.7627272727272725,0.2871428571428571
1000,embedkit_sup,7,uniform,cosine,0.49974911687082246,0.5772222222222222,0.7618181818181817,0.2871428571428571
1000,embedkit_sup,7,distance,euclidean,0.5002166493383549,0.5777777777777777,0.7627272727272725,0.2871428571428571
1000,embedkit_sup,7,distance,cosine,0.49974911687082246,0.5772222222222222,0.7618181818181817,0.2871428571428571
1000,embedkit_sup,9,uniform,euclidean,0.48257132745948605,0.5744444444444443,0.7818181818181817,0.24857142857142847
1000,embedkit_sup,9,uniform,cosine,0.48257132745948605,0.5744444444444443,0.7818181818181817,0.24857142857142847
1000,embedkit_sup,9,distance,euclidean,0.48257132745948605,0.5744444444444443,0.7818181818181817,0.24857142857142847
1000,embedkit_sup,9,distance,cosine,0.48257132745948605,0.5744444444444443,0.7818181818181817,0.24857142857142847
1000,embedkit_sup,11,uniform,euclidean,0.5018156565058006,0.5977777777777777,0.8172727272727274,0.2528571428571428
1000,embedkit_sup,11,uniform,cosine,0.5018156565058006,0.5977777777777777,0.8172727272727274,0.2528571428571428
1000,embedkit_sup,11,distance,euclidean,0.5018156565058006,0.5977777777777777,0.8172727272727274,0.2528571428571428
1000,embedkit_sup,11,distance,cosine,0.5014895695492789,0.5972222222222222,0.8163636363636364,0.2528571428571428
1000,embedkit_sup,15,uniform,euclidean,0.48547706671323726,0.6011111111111112,0.8581818181818182,0.1971428571428571
1000,embedkit_sup,15,uniform,cosine,0.48547706671323726,0.6011111111111112,0.8581818181818182,0.1971428571428571
1000,embedkit_sup,15,distance,euclidean,0.48547706671323726,0.6011111111111112,0.8581818181818182,0.1971428571428571
1000,embedkit_sup,15,distance,cosine,0.48459594783211835,0.6005555555555556,0.8581818181818182,0.19571428571428565
1000,embedkit_sup,21,uniform,euclidean,0.4661969044199179,0.6077777777777779,0.9018181818181817,0.14571428571428566
1000,embedkit_sup,21,uniform,cosine,0.4661969044199179,0.6077777777777779,0.9018181818181817,0.14571428571428566
1000,embedkit_sup,21,distance,euclidean,0.4661969044199179,0.6077777777777779,0.9018181818181817,0.14571428571428566
1000,embedkit_sup,21,distance,cosine,0.4705802939633525,0.61,0.9009090909090908,0.15285714285714283
1000,corr_0.7,1,uniform,euclidean,0.5537325310674651,0.608888888888889,0.76,0.3714285714285714
1000,corr_0.7,1,uniform,cosine,0.5847090479344618,0.6283333333333334,0.7590909090909093,0.42285714285714276
1000,corr_0.7,1,distance,euclidean,0.5537325310674651,0.608888888888889,0.76,0.3714285714285714
1000,corr_0.7,1,distance,cosine,0.5847090479344618,0.6283333333333334,0.7590909090909093,0.42285714285714276
1000,corr_0.7,3,uniform,euclidean,0.5230396817657321,0.6122222222222223,0.8318181818181819,0.2671428571428571
1000,corr_0.7,3,uniform,cosine,0.5892037735086835,0.6572222222222223,0.8472727272727273,0.35857142857142854
1000,corr_0.7,3,distance,euclidean,0.5230396817657321,0.6122222222222223,0.8318181818181819,0.2671428571428571
1000,corr_0.7,3,distance,cosine,0.5892037735086835,0.6572222222222223,0.8472727272727273,0.35857142857142854
1000,corr_0.7,5,uniform,euclidean,0.5333089737874978,0.6344444444444445,0.88,0.2485714285714285
1000,corr_0.7,5,uniform,cosine,0.5844002172823012,0.663888888888889,0.8854545454545455,0.3157142857142856
1000,corr_0.7,5,distance,euclidean,0.5333089737874978,0.6344444444444445,0.88,0.2485714285714285
1000,corr_0.7,5,distance,cosine,0.5844002172823012,0.663888888888889,0.8854545454545455,0.3157142857142856
1000,corr_0.7,7,uniform,euclidean,0.5405450551655574,0.6494444444444444,0.9063636363636363,0.24571428571428566
1000,corr_0.7,7,uniform,cosine,0.5614714923590485,0.6500000000000001,0.8799999999999999,0.2885714285714285
1000,corr_0.7,7,distance,euclidean,0.5405450551655574,0.6494444444444444,0.9063636363636363,0.24571428571428566
1000,corr_0.7,7,distance,cosine,0.5614714923590485,0.6500000000000001,0.8799999999999999,0.2885714285714285
1000,corr_0.7,9,uniform,euclidean,0.549893558756752,0.6688888888888889,0.9454545454545453,0.2342857142857142
1000,corr_0.7,9,uniform,cosine,0.5737909887630276,0.6611111111111113,0.8954545454545453,0.29285714285714276
1000,corr_0.7,9,distance,euclidean,0.549893558756752,0.6688888888888889,0.9454545454545453,0.2342857142857142
1000,corr_0.7,9,distance,cosine,0.5737909887630276,0.6611111111111113,0.8954545454545453,0.29285714285714276
1000,corr_0.7,11,uniform,euclidean,0.5244723665861596,0.6616666666666668,0.9636363636363634,0.18714285714285708
1000,corr_0.7,11,uniform,cosine,0.575040537978319,0.6644444444444444,0.9045454545454544,0.28714285714285703
1000,corr_0.7,11,distance,euclidean,0.5244723665861596,0.6616666666666668,0.9636363636363634,0.18714285714285708
1000,corr_0.7,11,distance,cosine,0.575040537978319,0.6644444444444444,0.9045454545454544,0.28714285714285703
1000,corr_0.7,15,uniform,euclidean,0.5054385234178338,0.6555555555555557,0.9727272727272727,0.1571428571428571
1000,corr_0.7,15,uniform,cosine,0.5587458774608698,0.6638888888888892,0.9263636363636363,0.25142857142857133
1000,corr_0.7,15,distance,euclidean,0.5054385234178338,0.6555555555555557,0.9727272727272727,0.1571428571428571
1000,corr_0.7,15,distance,cosine,0.5587458774608698,0.6638888888888892,0.9263636363636363,0.25142857142857133
1000,corr_0.7,21,uniform,euclidean,0.46710109172020714,0.64,0.980909090909091,0.10428571428571427
1000,corr_0.7,21,uniform,cosine,0.5214539540918851,0.6600000000000001,0.9699999999999999,0.17285714285714276
1000,corr_0.7,21,distance,euclidean,0.46710109172020714,0.64,0.980909090909091,0.10428571428571427
1000,corr_0.7,21,distance,cosine,0.5214539540918851,0.6600000000000001,0.9699999999999999,0.17285714285714276
1000,corr_0.8,1,uniform,euclidean,0.5361132852832644,0.5977777777777779,0.7618181818181818,0.34
1000,corr_0.8,1,uniform,cosine,0.5853663622752464,0.6361111111111111,0.7872727272727273,0.39857142857142863
1000,corr_0.8,1,distance,euclidean,0.5361132852832644,0.5977777777777779,0.7618181818181818,0.34
1000,corr_0.8,1,distance,cosine,0.5853663622752464,0.6361111111111111,0.7872727272727273,0.39857142857142863
1000,corr_0.8,3,uniform,euclidean,0.5171420777197775,0.62,0.8654545454545455,0.2342857142857142
1000,corr_0.8,3,uniform,cosine,0.5743116075023871,0.6422222222222221,0.8318181818181817,0.3442857142857143
1000,corr_0.8,3,distance,euclidean,0.5171420777197775,0.62,0.8654545454545455,0.2342857142857142
1000,corr_0.8,3,distance,cosine,0.5743116075023871,0.6422222222222221,0.8318181818181817,0.3442857142857143
1000,corr_0.8,5,uniform,euclidean,0.4950526498951173,0.6261111111111112,0.9118181818181816,0.17714285714285713
1000,corr_0.8,5,uniform,cosine,0.5553456361424127,0.6433333333333334,0.8736363636363635,0.28142857142857136
1000,corr_0.8,5,distance,euclidean,0.4950526498951173,0.6261111111111112,0.9118181818181816,0.17714285714285713
1000,corr_0.8,5,distance,cosine,0.5553456361424127,0.6433333333333334,0.8736363636363635,0.28142857142857136
1000,corr_0.8,7,uniform,euclidean,0.5127500510428546,0.6422222222222222,0.9318181818181818,0.18714285714285708
1000,corr_0.8,7,uniform,cosine,0.5637185609631636,0.6555555555555556,0.8954545454545453,0.27857142857142847
1000,corr_0.8,7,distance,euclidean,0.5127500510428546,0.6422222222222222,0.9318181818181818,0.18714285714285708
1000,corr_0.8,7,distance,cosine,0.5637185609631636,0.6555555555555556,0.8954545454545453,0.27857142857142847
1000,corr_0.8,9,uniform,euclidean,0.5163123480606239,0.6488888888888888,0.9454545454545454,0.1828571428571428
1000,corr_0.8,9,uniform,cosine,0.5570977010800849,0.6516666666666667,0.8954545454545453,0.2685714285714285
1000,corr_0.8,9,distance,euclidean,0.5163123480606239,0.6488888888888888,0.9454545454545454,0.1828571428571428
1000,corr_0.8,9,distance,cosine,0.5570977010800849,0.6516666666666667,0.8954545454545453,0.2685714285714285
1000,corr_0.8,11,uniform,euclidean,0.5125517483155414,0.6544444444444444,0.9636363636363634,0.16857142857142854
1000,corr_0.8,11,uniform,cosine,0.5554052460172401,0.6500000000000001,0.8945454545454544,0.2657142857142857
1000,corr_0.8,11,distance,euclidean,0.5125517483155414,0.6544444444444444,0.9636363636363634,0.16857142857142854
1000,corr_0.8,11,distance,cosine,0.5554052460172401,0.6500000000000001,0.8945454545454544,0.2657142857142857
1000,corr_0.8,15,uniform,euclidean,0.48127057482747143,0.6438888888888888,0.9727272727272726,0.1271428571428571
1000,corr_0.8,15,uniform,cosine,0.5710505124810222,0.6716666666666667,0.928181818181818,0.2685714285714285
1000,corr_0.8,15,distance,euclidean,0.48127057482747143,0.6438888888888888,0.9727272727272726,0.1271428571428571
1000,corr_0.8,15,distance,cosine,0.5710505124810222,0.6716666666666667,0.928181818181818,0.2685714285714285
1000,corr_0.8,21,uniform,euclidean,0.44819079974942044,0.6327777777777779,0.9845454545454545,0.07999999999999999
1000,corr_0.8,21,uniform,cosine,0.5132311963898172,0.6566666666666668,0.9709090909090908,0.1628571428571428
1000,corr_0.8,21,distance,euclidean,0.44819079974942044,0.6327777777777779,0.9845454545454545,0.07999999999999999
1000,corr_0.8,21,distance,cosine,0.5132311963898172,0.6566666666666668,0.9709090909090908,0.1628571428571428
1000,corr_0.9,1,uniform,euclidean,0.5707600092149965,0.6183333333333333,0.7563636363636363,0.40142857142857147
1000,corr_0.9,1,uniform,cosine,0.5960861394644003,0.6422222222222222,0.7790909090909092,0.4271428571428571
1000,corr_0.9,1,distance,euclidean,0.5707600092149965,0.6183333333333333,0.7563636363636363,0.40142857142857147
1000,corr_0.9,1,distance,cosine,0.5960861394644003,0.6422222222222222,0.7790909090909092,0.4271428571428571
1000,corr_0.9,3,uniform,euclidean,0.5660419987593531,0.6411111111111113,0.8409090909090908,0.3271428571428572
1000,corr_0.9,3,uniform,cosine,0.6206737268000393,0.6744444444444446,0.8436363636363637,0.40857142857142853
1000,corr_0.9,3,distance,euclidean,0.5660419987593531,0.6411111111111113,0.8409090909090908,0.3271428571428572
1000,corr_0.9,3,distance,cosine,0.6206737268000393,0.6744444444444446,0.8436363636363637,0.40857142857142853
1000,corr_0.9,5,uniform,euclidean,0.5604008267927308,0.6561111111111111,0.8981818181818181,0.27571428571428563
1000,corr_0.9,5,uniform,cosine,0.592427406573547,0.6594444444444446,0.8545454545454544,0.35285714285714287
1000,corr_0.9,5,distance,euclidean,0.5604008267927308,0.6561111111111111,0.8981818181818181,0.27571428571428563
1000,corr_0.9,5,distance,cosine,0.592427406573547,0.6594444444444446,0.8545454545454544,0.35285714285714287
1000,corr_0.9,7,uniform,euclidean,0.5698876415216746,0.6666666666666667,0.9154545454545453,0.27571428571428563
1000,corr_0.9,7,uniform,cosine,0.5781067632184573,0.6566666666666667,0.8745454545454545,0.3142857142857142
1000,corr_0.9,7,distance,euclidean,0.5698876415216746,0.6666666666666667,0.9154545454545453,0.27571428571428563
1000,corr_0.9,7,distance,cosine,0.5781067632184573,0.6566666666666667,0.8745454545454545,0.3142857142857142
1000,corr_0.9,9,uniform,euclidean,0.5612865083941545,0.6655555555555556,0.9272727272727272,0.2542857142857142
1000,corr_0.9,9,uniform,cosine,0.5828217829951714,0.6638888888888892,0.8872727272727272,0.3128571428571428
1000,corr_0.9,9,distance,euclidean,0.5612865083941545,0.6655555555555556,0.9272727272727272,0.2542857142857142
1000,corr_0.9,9,distance,cosine,0.5828217829951714,0.6638888888888892,0.8872727272727272,0.3128571428571428
1000,corr_0.9,11,uniform,euclidean,0.5623903362920605,0.6705555555555559,0.9372727272727271,0.2514285714285714
1000,corr_0.9,11,uniform,cosine,0.5632375702674802,0.6505555555555557,0.8845454545454544,0.28285714285714275
1000,corr_0.9,11,distance,euclidean,0.5623903362920605,0.6705555555555559,0.9372727272727271,0.2514285714285714
1000,corr_0.9,11,distance,cosine,0.5632375702674802,0.6505555555555557,0.8845454545454544,0.28285714285714275
1000,corr_0.9,15,uniform,euclidean,0.5398088764225946,0.6622222222222223,0.9490909090909089,0.21142857142857138
1000,corr_0.9,15,uniform,cosine,0.5574028465787085,0.6566666666666667,0.9081818181818181,0.26142857142857134
1000,corr_0.9,15,distance,euclidean,0.5398088764225946,0.6622222222222223,0.9490909090909089,0.21142857142857138
1000,corr_0.9,15,distance,cosine,0.5574028465787085,0.6566666666666667,0.9081818181818181,0.26142857142857134
1000,corr_0.9,21,uniform,euclidean,0.4816469345469346,0.638888888888889,0.9627272727272727,0.12999999999999998
1000,corr_0.9,21,uniform,cosine,0.5094735310666345,0.6516666666666666,0.9627272727272725,0.1628571428571428
1000,corr_0.9,21,distance,euclidean,0.4816469345469346,0.638888888888889,0.9627272727272727,0.12999999999999998
1000,corr_0.9,21,distance,cosine,0.5094735310666345,0.6516666666666666,0.9627272727272725,0.1628571428571428
1000,corr_0.95,1,uniform,euclidean,0.5698878648939391,0.611111111111111,0.73,0.4242857142857144
1000,corr_0.95,1,uniform,cosine,0.5862469203099637,0.6322222222222222,0.771818181818182,0.41285714285714276
1000,corr_0.95,1,distance,euclidean,0.5698878648939391,0.611111111111111,0.73,0.4242857142857144
1000,corr_0.95,1,distance,cosine,0.5862469203099637,0.6322222222222222,0.771818181818182,0.41285714285714276
1000,corr_0.95,3,uniform,euclidean,0.5786386675356321,0.6455555555555555,0.8318181818181816,0.35285714285714287
1000,corr_0.95,3,uniform,cosine,0.6265635420308966,0.6794444444444445,0.8436363636363637,0.4214285714285714
1000,corr_0.95,3,distance,euclidean,0.5786386675356321,0.6455555555555555,0.8318181818181816,0.35285714285714287
1000,corr_0.95,3,distance,cosine,0.6265635420308966,0.6794444444444445,0.8436363636363637,0.4214285714285714
1000,corr_0.95,5,uniform,euclidean,0.5658756675580513,0.6533333333333333,0.8827272727272727,0.29285714285714276
1000,corr_0.95,5,uniform,cosine,0.5954139403408518,0.6594444444444446,0.8481818181818181,0.3628571428571428
1000,corr_0.95,5,distance,euclidean,0.5658756675580513,0.6533333333333333,0.8827272727272727,0.29285714285714276
1000,corr_0.95,5,distance,cosine,0.5954139403408518,0.6594444444444446,0.8481818181818181,0.3628571428571428
1000,corr_0.95,7,uniform,euclidean,0.5848705200624241,0.6761111111111113,0.9163636363636363,0.29857142857142854
1000,corr_0.95,7,uniform,cosine,0.5894466129857066,0.6650000000000001,0.8772727272727272,0.3314285714285714
1000,corr_0.95,7,distance,euclidean,0.5848705200624241,0.6761111111111113,0.9163636363636363,0.29857142857142854
1000,corr_0.95,7,distance,cosine,0.5894466129857066,0.6650000000000001,0.8772727272727272,0.3314285714285714
1000,corr_0.95,9,uniform,euclidean,0.5711548904951453,0.668888888888889,0.9190909090909091,0.27571428571428563
1000,corr_0.95,9,uniform,cosine,0.5851791168851139,0.6644444444444446,0.8863636363636361,0.31571428571428567
1000,corr_0.95,9,distance,euclidean,0.5711548904951453,0.668888888888889,0.9190909090909091,0.27571428571428563
1000,corr_0.95,9,distance,cosine,0.5851791168851139,0.6644444444444446,0.8863636363636361,0.31571428571428567
1000,corr_0.95,11,uniform,euclidean,0.5736967391345952,0.6772222222222224,0.9363636363636363,0.2699999999999999
1000,corr_0.95,11,uniform,cosine,0.5723030802946845,0.6566666666666667,0.8863636363636362,0.2957142857142856
1000,corr_0.95,11,distance,euclidean,0.5736967391345952,0.6772222222222224,0.9363636363636363,0.2699999999999999
1000,corr_0.95,11,distance,cosine,0.5723030802946845,0.6566666666666667,0.8863636363636362,0.2957142857142856
1000,corr_0.95,15,uniform,euclidean,0.547326980754267,0.6627777777777779,0.9409090909090907,0.22571428571428565
1000,corr_0.95,15,uniform,cosine,0.5647687701992049,0.6566666666666667,0.8981818181818181,0.2771428571428571
1000,corr_0.95,15,distance,euclidean,0.547326980754267,0.6627777777777779,0.9409090909090907,0.22571428571428565
1000,corr_0.95,15,distance,cosine,0.5647687701992049,0.6566666666666667,0.8981818181818181,0.2771428571428571
1000,corr_0.95,21,uniform,euclidean,0.4817733544233544,0.6394444444444445,0.9645454545454544,0.12857142857142853
1000,corr_0.95,21,uniform,cosine,0.522110117787704,0.6566666666666668,0.9599999999999997,0.17999999999999994
1000,corr_0.95,21,distance,euclidean,0.4817733544233544,0.6394444444444445,0.9645454545454544,0.12857142857142853
1000,corr_0.95,21,distance,cosine,0.522110117787704,0.6566666666666668,0.9599999999999997,0.17999999999999994
None,raw,1,uniform,euclidean,0.5939269604161312,0.6333333333333333,0.7509090909090911,0.44857142857142845
None,raw,1,uniform,cosine,0.5939269604161312,0.6333333333333333,0.7509090909090911,0.44857142857142845
None,raw,1,distance,euclidean,0.5939269604161312,0.6333333333333333,0.7509090909090911,0.44857142857142845
None,raw,1,distance,cosine,0.5939269604161312,0.6333333333333333,0.7509090909090911,0.44857142857142845
None,raw,3,uniform,euclidean,0.6299850387570033,0.6761111111111114,0.8209090909090909,0.44857142857142857
None,raw,3,uniform,cosine,0.6299850387570033,0.6761111111111114,0.8209090909090909,0.44857142857142857
None,raw,3,distance,euclidean,0.6299850387570033,0.6761111111111114,0.8209090909090909,0.44857142857142857
None,raw,3,distance,cosine,0.6299850387570033,0.6761111111111114,0.8209090909090909,0.44857142857142857
None,raw,5,uniform,euclidean,0.5781159603015675,0.6405555555555555,0.8263636363636364,0.3485714285714284
None,raw,5,uniform,cosine,0.5781159603015675,0.6405555555555555,0.8263636363636364,0.3485714285714284
None,raw,5,distance,euclidean,0.5781159603015675,0.6405555555555555,0.8263636363636364,0.3485714285714284
None,raw,5,distance,cosine,0.5781159603015675,0.6405555555555555,0.8263636363636364,0.3485714285714284
None,raw,7,uniform,euclidean,0.5685800665544677,0.6427777777777779,0.8490909090909091,0.3185714285714285
None,raw,7,uniform,cosine,0.5685800665544677,0.6427777777777779,0.8490909090909091,0.3185714285714285
None,raw,7,distance,euclidean,0.5685800665544677,0.6427777777777779,0.8490909090909091,0.3185714285714285
None,raw,7,distance,cosine,0.5685800665544677,0.6427777777777779,0.8490909090909091,0.3185714285714285
None,raw,9,uniform,euclidean,0.5832474132688901,0.6583333333333334,0.8690909090909092,0.32714285714285707
None,raw,9,uniform,cosine,0.5832474132688901,0.6583333333333334,0.8690909090909092,0.32714285714285707
None,raw,9,distance,euclidean,0.5832474132688901,0.6583333333333334,0.8690909090909092,0.32714285714285707
None,raw,9,distance,cosine,0.5832474132688901,0.6583333333333334,0.8690909090909092,0.32714285714285707
None,raw,11,uniform,euclidean,0.5816292132460797,0.6583333333333334,0.8754545454545454,0.31714285714285706
None,raw,11,uniform,cosine,0.5816292132460797,0.6583333333333334,0.8754545454545454,0.31714285714285706
None,raw,11,distance,euclidean,0.5816292132460797,0.6583333333333334,0.8754545454545454,0.31714285714285706
None,raw,11,distance,cosine,0.5816292132460797,0.6583333333333334,0.8754545454545454,0.31714285714285706
None,raw,15,uniform,euclidean,0.5799708081384992,0.6661111111111113,0.8981818181818181,0.3014285714285713
None,raw,15,uniform,cosine,0.5799708081384992,0.6661111111111113,0.8981818181818181,0.3014285714285713
None,raw,15,distance,euclidean,0.5799708081384992,0.6661111111111113,0.8981818181818181,0.3014285714285713
None,raw,15,distance,cosine,0.5799708081384992,0.6661111111111113,0.8981818181818181,0.3014285714285713
