w_tab,w_mri,w_text,macro_f1,accuracy,sensitivity,specificity,auroc,brier_score,tp,tn,fp,fn
0.15000000000000002,0.15000000000000002,0.7,0.6165289256198347,0.6704545454545454,0.8518518518518519,0.38235294117647056,0.7254901960784313,0.20006781816482544,46,13,21,8
0.25,0.25,0.5,0.6165289256198347,0.6704545454545454,0.8518518518518519,0.38235294117647056,0.727668845315904,0.1980239301919937,46,13,21,8
0.25,0.30000000000000004,0.45,0.6165289256198347,0.6704545454545454,0.8518518518518519,0.38235294117647056,0.7306644880174292,0.19895505905151367,46,13,21,8
0.25,0.55,0.2,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.6963507625272332,0.21241316199302673,44,14,20,10
0.25,0.4,0.35,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.727124183006536,0.20257782936096191,44,14,20,10
0.25,0.05,0.7,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.7192265795206971,0.20016765594482422,44,14,20,10
0.4,0.25,0.35,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.7194989106753813,0.20383034646511078,44,14,20,10
0.15000000000000002,0.25,0.6,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.721677559912854,0.19884543120861053,44,14,20,10
0.1,0.25,0.65,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.7249455337690631,0.20066390931606293,44,14,20,10
0.2,0.15000000000000002,0.65,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.7309368191721133,0.19852572679519653,44,14,20,10
0.25,0.45,0.3,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.7211328976034859,0.2052694410085678,44,14,20,10
0.25,0.5,0.25,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.7066993464052288,0.20854789018630981,44,14,20,10
0.35000000000000003,0.30000000000000004,0.35,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.7268518518518519,0.20254963636398315,44,14,20,10
0.2,0.55,0.25,0.614260666277031,0.6590909090909091,0.8148148148148148,0.4117647058823529,0.7034313725490197,0.21036837995052338,44,14,20,10
0.2,0.7000000000000001,0.1,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.6593137254901961,0.22449198365211487,42,15,19,12
0.5,0.15000000000000002,0.35,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.712962962962963,0.2089814692735672,42,15,19,12
0.45,0.30000000000000004,0.25,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.7031590413943355,0.20989809930324554,42,15,19,12
0.45,0.2,0.35,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.7165032679738562,0.2059742957353592,42,15,19,12
0.1,0.7000000000000001,0.2,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.662037037037037,0.22123165428638458,42,15,19,12
0.45,0.15000000000000002,0.4,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.7192265795206971,0.20489263534545898,42,15,19,12
0.25,0.75,0.0,0.6111190306486101,0.6477272727272727,0.7777777777777778,0.4411764705882353,0.6356209150326797,0.23374246060848236,42,15,19,12
0.25,0.2,0.55,0.6071428571428572,0.6590909090909091,0.8333333333333334,0.38235294117647056,0.7233115468409586,0.19767965376377106,45,13,21,9
0.2,0.25,0.55,0.6071428571428572,0.6590909090909091,0.8333333333333334,0.38235294117647056,0.730119825708061,0.19796544313430786,45,13,21,9
0.0,0.2,0.8,0.6071428571428572,0.6590909090909091,0.8333333333333334,0.38235294117647056,0.6974400871459695,0.20842723548412323,45,13,21,9
0.2,0.1,0.7,0.6071428571428572,0.6590909090909091,0.8333333333333334,0.38235294117647056,0.7276688453159041,0.19968613982200623,45,13,21,9
0.1,0.30000000000000004,0.6,0.6071428571428572,0.6590909090909091,0.8333333333333334,0.38235294117647056,0.7230392156862745,0.20060192048549652,45,13,21,9
0.1,0.2,0.7,0.6071428571428572,0.6590909090909091,0.8333333333333334,0.38235294117647056,0.7227668845315904,0.20131272077560425,45,13,21,9
0.25,0.0,0.75,0.6071428571428572,0.6590909090909091,0.8333333333333334,0.38235294117647056,0.7189542483660132,0.20217062532901764,45,13,21,9
0.35000000000000003,0.15000000000000002,0.5,0.6048095031145879,0.6477272727272727,0.7962962962962963,0.4117647058823529,0.7238562091503268,0.19953040778636932,43,14,20,11
0.0,0.75,0.25,0.6048095031145879,0.6477272727272727,0.7962962962962963,0.4117647058823529,0.6369825708061001,0.22628259658813477,43,14,20,11
0.4,0.2,0.4,0.6048095031145879,0.6477272727272727,0.7962962962962963,0.4117647058823529,0.7227668845315904,0.20249290764331818,43,14,20,11
0.25,0.7000000000000001,0.05,0.6015846066779853,0.6363636363636364,0.7592592592592593,0.4411764705882353,0.650599128540305,0.22752989828586578,41,15,19,13
0.5,0.2,0.3,0.6015846066779853,0.6363636363636364,0.7592592592592593,0.4411764705882353,0.7058823529411765,0.21039418876171112,41,15,19,13
0.25,0.1,0.65,0.5978180745982604,0.6477272727272727,0.8148148148148148,0.38235294117647056,0.7184095860566448,0.19875149428844452,44,13,21,10
0.15000000000000002,0.2,0.65,0.5978180745982604,0.6477272727272727,0.8148148148148148,0.38235294117647056,0.7254901960784313,0.19916319847106934,44,13,21,10
0.25,0.15000000000000002,0.6,0.5978180745982604,0.6477272727272727,0.8148148148148148,0.38235294117647056,0.7211328976034859,0.19792214035987854,44,13,21,10
0.2,0.2,0.6,0.5978180745982604,0.6477272727272727,0.8148148148148148,0.38235294117647056,0.7309368191721133,0.19795218110084534,44,13,21,10
0.15000000000000002,0.7000000000000001,0.15,0.5920775389801938,0.625,0.7407407407407407,0.4411764705882353,0.6579520697167757,0.22239257395267487,40,15,19,14
0.05,0.75,0.2,0.5920775389801938,0.625,0.7407407407407407,0.4411764705882353,0.6383442265795207,0.22589761018753052,40,15,19,14
0.1,0.75,0.15,0.5920775389801938,0.625,0.7407407407407407,0.4411764705882353,0.6369825708061003,0.2264510989189148,40,15,19,14
0.0,0.8500000000000001,0.15,0.5825892857142857,0.6136363636363636,0.7222222222222222,0.4411764705882353,0.6007625272331155,0.23715776205062866,39,15,19,15
0.2,0.8,0.0,0.5825892857142857,0.6136363636363636,0.7222222222222222,0.4411764705882353,0.6279956427015251,0.2368418574333191,39,15,19,15
0.2,0.75,0.05,0.5825892857142857,0.6136363636363636,0.7222222222222222,0.4411764705882353,0.642156862745098,0.2303735315799713,39,15,19,15
0.15000000000000002,0.75,0.1,0.5825892857142857,0.6136363636363636,0.7222222222222222,0.4411764705882353,0.6443355119825709,0.2279430478811264,39,15,19,15
0.15000000000000002,0.8,0.05,0.5731115731115731,0.6022727272727273,0.7037037037037037,0.4411764705882353,0.6309912854030502,0.23408032953739166,38,15,19,16
0.15000000000000002,0.8500000000000001,0.0,0.5731115731115731,0.6022727272727273,0.7037037037037037,0.4411764705882353,0.6146514161220044,0.24080447852611542,38,15,19,16
0.0,0.8,0.2,0.567354965585054,0.6022727272727273,0.7222222222222222,0.4117647058823529,0.622004357298475,0.23142676055431366,39,14,20,15
0.0,0.9,0.1,0.5580357142857143,0.5909090909090909,0.7037037037037037,0.4117647058823529,0.5860566448801743,0.24347557127475739,38,14,20,16
0.1,0.8,0.1,0.5580357142857143,0.5909090909090909,0.7037037037037037,0.4117647058823529,0.6220043572984749,0.23225735127925873,38,14,20,16
0.05,0.8500000000000001,0.1,0.5580357142857143,0.5909090909090909,0.7037037037037037,0.4117647058823529,0.6067538126361656,0.23743481934070587,38,14,20,16
0.05,0.8,0.15,0.5580357142857143,0.5909090909090909,0.7037037037037037,0.4117647058823529,0.6209150326797386,0.23137283325195312,38,14,20,16
0.0,0.9500000000000001,0.05,0.5487179487179488,0.5795454545454546,0.6851851851851852,0.4117647058823529,0.568355119825708,0.2503802180290222,37,14,20,17
0.05,0.9,0.05,0.5487179487179488,0.5795454545454546,0.6851851851851852,0.4117647058823529,0.5928649237472766,0.2440837025642395,37,14,20,17
0.0,1.0,0.0,0.5487179487179488,0.5795454545454546,0.6851851851851852,0.4117647058823529,0.553921568627451,0.2578716576099396,37,14,20,17
0.1,0.8500000000000001,0.05,0.5393939393939394,0.5681818181818182,0.6666666666666666,0.4117647058823529,0.611111111111111,0.23865041136741638,36,14,20,18
0.05,0.9500000000000001,0.0,0.5393939393939394,0.5681818181818182,0.6666666666666666,0.4117647058823529,0.5743464052287582,0.25131937861442566,36,14,20,18
0.1,0.9,0.0,0.5393939393939394,0.5681818181818182,0.6666666666666666,0.4117647058823529,0.5895969498910675,0.24563030898571014,36,14,20,18
